time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1574,1,0,12.7618,31.0172,25.4477,0.350402,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,0.585195,2910,0.0257559,2910,0.0181219,2910,0.541082,2910,0,0,0.0003241,2889,0.0107827,203,0.0027672,361,0.008789,2889,0.0011807,2889,0.0037597,2888,9.37e-05,2,6.61e-05,3,0.0018718,2887,0.011335,2889,0.0291445,2889,0.0011949,2889,0.0008082,2889,0.137923,2889,0,0,0.125136,2889,0.0099148,2888,598370,2889
1674,1,0,8.93327,26.6004,25.563,0.35994,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,0.621697,3110,0.0259134,3110,0.0192514,3110,0.576276,3110,0,0,0.0003443,3089,0.0112121,216,0.0028737,386,0.0093634,3089,0.0012646,3089,0.0040435,3088,9.37e-05,2,6.61e-05,3,0.0019966,3087,0.0114721,3089,0.031103,3089,0.0012795,3089,0.0008294,3089,0.14796,3089,0,0,0.134303,3089,0.0105871,3088,640170,3089
1774,1,0,6.25329,22.531,25.2598,0.368791,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,0.658524,3310,0.0260771,3310,0.0203712,3310,0.611804,3310,0,0,0.0003644,3289,0.0116382,228,0.0029792,411,0.0099434,3289,0.0013501,3289,0.0043365,3288,9.37e-05,2,6.61e-05,3,0.00212,3287,0.0116046,3289,0.0330856,3289,0.0013615,3289,0.0008559,3289,0.158066,3289,0,0,0.14352,3289,0.0112676,3288,681970,3289
1874,1,0,4.3773,18.9003,24.6238,0.381803,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,0.696069,3510,0.0262408,3510,0.0215747,3510,0.647959,3510,0,0,0.0003854,3489,0.0120639,241,0.0030803,436,0.0105407,3489,0.0014384,3489,0.0046374,3488,9.37e-05,2,6.61e-05,3,0.0022527,3487,0.0117416,3489,0.0351347,3489,0.0014463,3489,0.0008776,3489,0.168333,3489,0,0,0.152879,3489,0.0119668,3488,723770,3489
1974,1,1,3.36411,15.793,23.7408,0.594416,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,0.735143,3710,0.0264021,3710,0.0227431,3710,0.68568,3710,0,0,0.000407,3689,0.0137737,254,0.0031842,461,0.0111385,3689,0.0015275,3689,0.0049334,3688,9.37e-05,2,6.61e-05,3,0.002383,3687,0.0121093,3689,0.0371229,3689,0.0015285,3689,0.0010306,3689,0.178902,3689,0,0,0.162554,3689,0.012657,3688,767334,3689
2074,1,0,2.35488,13.1054,22.6772,0.437578,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,0.778843,3910,0.026558,3910,0.0239447,3910,0.728008,3910,0,0,0.0004278,3889,0.0148488,270,0.0033018,486,0.011707,3889,0.0016097,3889,0.0052183,3888,9.37e-05,2,6.61e-05,3,0.0025062,3887,0.0123048,3889,0.0390893,3889,0.0016118,3889,0.001052,3889,0.195305,3889,0,0,0.177959,3889,0.0133203,3888,848334,3889
2174,1,0,1.64841,10.814,21.4909,0.434752,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,0.822007,4110,0.0267152,4110,0.025069,4110,0.769875,4110,0,0,0.0004474,4089,0.0160168,288,0.0034097,511,0.0122856,4089,0.0016927,4089,0.0055115,4088,9.37e-05,2,6.61e-05,3,0.0026649,4087,0.0125323,4089,0.0410182,4089,0.0016902,4089,0.0010746,4089,0.211579,4089,0,0,0.193256,4089,0.0139659,4088,929334,4089
2274,1,0,1.15389,8.88198,20.23,0.417765,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,0.865443,4310,0.0268704,4310,0.0261534,4310,0.812053,4310,0,0,0.0004661,4289,0.0170921,305,0.003512,536,0.0128685,4289,0.0017763,4289,0.0057948,4288,9.37e-05,2,6.61e-05,3,0.0027886,4287,0.0127306,4289,0.0429397,4289,0.0017689,4289,0.0010958,4289,0.227753,4289,0,0,0.208441,4289,0.0146196,4288,1010334,4289
2374,1,0,0.807723,7.26713,18.9337,0.483638,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,0.909134,4510,0.0270237,4510,0.0273489,4510,0.854379,4510,0,0,0.0004856,4489,0.0182154,321,0.0036169,561,0.0134329,4489,0.001863,4489,0.0061399,4488,9.37e-05,2,6.61e-05,3,0.0029156,4487,0.0129397,4489,0.0448923,4489,0.0018452,4489,0.0011211,4489,0.244068,4489,0,0,0.223771,4489,0.0152735,4488,1091334,4489
2474,1,0,0.565406,5.92679,17.633,0.403064,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,0.952256,4710,0.0271852,4710,0.0284587,4710,0.896212,4710,0,0,0.0005054,4689,0.0189867,334,0.0037203,586,0.0139999,4689,0.0019433,4689,0.0064231,4688,9.37e-05,2,6.61e-05,3,0.0030404,4687,0.0132085,4689,0.0468517,4689,0.0019279,4689,0.0011421,4689,0.260562,4689,0,0,0.239197,4689,0.015996,4688,1172343,4689
2574,1,0,0.395784,4.82059,16.3518,0.416876,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,0.994483,4910,0.0273434,4910,0.0296052,4910,0.937119,4910,0,0,0.0005245,4889,0.0196622,346,0.003829,611,0.0145603,4889,0.0020259,4889,0.0067094,4888,9.37e-05,2,6.61e-05,3,0.0031634,4887,0.0133379,4889,0.0487769,4889,0.0020074,4889,0.0011619,4889,0.276808,4889,0,0,0.254462,4889,0.0166418,4888,1253343,4889
2674,1,0,0.277049,3.91188,15.1078,0.429088,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.03783,5110,0.0275072,5110,0.0307482,5110,0.97914,5110,0,0,0.00055,5089,0.0207186,361,0.0039432,636,0.0151478,5089,0.00211,5089,0.006996,5088,9.37e-05,2,6.61e-05,3,0.0032906,5087,0.0135102,5089,0.050789,5089,0.0020977,5089,0.0011905,5089,0.293499,5089,0,0,0.270134,5089,0.0172966,5088,1334343,5089
2774,1,0,0.193934,3.16829,13.9138,0.432601,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.08089,5310,0.0276661,5310,0.0318419,5310,1.02094,5310,0,0,0.0005703,5289,0.0213871,373,0.0040501,661,0.0157201,5289,0.0021915,5289,0.0072807,5288,9.37e-05,2,6.61e-05,3,0.0034187,5287,0.0136433,5289,0.0527661,5289,0.0021867,5289,0.0012142,5289,0.310061,5289,0,0,0.285687,5289,0.0179546,5288,1415343,5289
2874,1,0,0.135754,2.56178,12.7786,0.4498,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.12446,5510,0.0278211,5510,0.0329937,5510,1.06318,5510,0,0,0.0005895,5489,0.0222576,388,0.0041495,686,0.0162872,5489,0.0022742,5489,0.0075661,5488,9.37e-05,2,6.61e-05,3,0.0035414,5487,0.0138775,5489,0.0547128,5489,0.0022647,5489,0.0012345,5489,0.326464,5489,0,0,0.301102,5489,0.0186114,5488,1496349,5489
2974,1,0,0.0950278,2.06843,11.7076,0.440813,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.1671,5710,0.0279758,5710,0.0341074,5710,1.10454,5710,0,0,0.0006088,5689,0.0230354,401,0.004248,711,0.0168585,5689,0.0023543,5689,0.0078515,5688,9.37e-05,2,6.61e-05,3,0.0036656,5687,0.0140095,5689,0.0566435,5689,0.0023431,5689,0.0012548,5689,0.342741,5689,0,0,0.316374,5689,0.0192626,5688,1577349,5689
3074,1,0,0.0665195,1.66805,10.7037,0.408538,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.20991,5910,0.028149,5910,0.0351568,5910,1.14611,5910,0,0,0.0006297,5889,0.0241053,418,0.0043529,736,0.0174176,5889,0.0024411,5889,0.0081378,5888,9.37e-05,2,6.61e-05,3,0.0037885,5887,0.0142976,5889,0.0585383,5889,0.0024244,5889,0.0012745,5889,0.358988,5889,0,0,0.331621,5889,0.0199195,5888,1658358,5889
3174,1,0,0.0465636,1.34375,9.76767,0.419064,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.2522,6110,0.0283067,6110,0.0362751,6110,1.18712,6110,0,0,0.0006482,6089,0.0247879,430,0.0044565,761,0.0179791,6089,0.0025192,6089,0.0084199,6088,9.37e-05,2,6.61e-05,3,0.0039152,6087,0.014526,6089,0.0604123,6089,0.0025043,6089,0.0012941,6089,0.375213,6089,0,0,0.34687,6089,0.0205659,6088,1739364,6089
3274,1,3,0.932595,1.26152,8.91705,0.429697,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.29492,6310,0.0284639,6310,0.0374111,6310,1.22852,6310,0,0,0.0006677,6289,0.0256537,444,0.0045596,786,0.0185409,6289,0.0026,6289,0.0086994,6288,9.37e-05,2,6.61e-05,3,0.0040365,6287,0.014719,6289,0.0623273,6289,0.0025838,6289,0.0013137,6289,0.391419,6289,0,0,0.36208,6289,0.0212263,6288,1820367,6289
3374,1,0,0.652816,1.13978,8.13933,0.445398,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.33891,6510,0.0286256,6510,0.0385968,6510,1.27115,6510,0,0,0.0006872,6489,0.0265046,457,0.0046646,811,0.0191239,6489,0.0026855,6489,0.0089853,6488,9.37e-05,2,6.61e-05,3,0.0041656,6487,0.0149634,6489,0.0643203,6489,0.0026675,6489,0.0013344,6489,0.408049,6489,0,0,0.377694,6489,0.0219046,6488,1901373,6489
3474,1,1,0.756971,1.06322,7.43172,0.439858,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.38207,6710,0.0287794,6710,0.03976,6710,1.31298,6710,0,0,0.0007049,6689,0.0275223,472,0.0047645,836,0.0196931,6689,0.0027675,6689,0.0092681,6688,9.37e-05,2,6.61e-05,3,0.0042893,6687,0.0152667,6689,0.0662217,6689,0.0027463,6689,0.0013541,6689,0.424389,6689,0,0,0.393054,6689,0.0225504,6688,1982376,6689
3574,1,3,1.42988,1.13655,6.8022,0.443436,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.42623,6910,0.0289409,6910,0.0408578,6910,1.35586,6910,0,0,0.0007242,6889,0.0283246,486,0.0048664,861,0.0202823,6889,0.0028505,6889,0.0095611,6888,9.37e-05,2,6.61e-05,3,0.0044216,6887,0.0154306,6889,0.0681952,6889,0.0028277,6889,0.0013742,6889,0.441412,6889,0,0,0.409059,6889,0.0232232,6888,2063376,6889
3674,1,0,1.00092,1.10942,6.23292,0.470624,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.46953,7110,0.0291009,7110,0.0419556,7110,1.39789,7110,0,0,0.0007434,7089,0.0292976,501,0.0049741,886,0.0208603,7089,0.0029345,7089,0.009842,7088,9.37e-05,2,6.61e-05,3,0.004546,7087,0.0155982,7089,0.0701203,7089,0.0029109,7089,0.001395,7089,0.457969,7089,0,0,0.42462,7089,0.023879,7088,2144376,7089
3774,1,0,0.700641,1.02767,5.71239,0.447309,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.51292,7310,0.0292588,7310,0.0430415,7310,1.44001,7310,0,0,0.0007646,7289,0.0300883,514,0.0050827,911,0.0214234,7289,0.0030192,7289,0.0101535,7288,9.37e-05,2,6.61e-05,3,0.0046833,7287,0.0157345,7289,0.0720717,7289,0.0029902,7289,0.0014158,7289,0.474636,7289,0,0,0.440262,7289,0.0245574,7288,2225376,7289
3874,1,0,0.490449,0.920224,5.23318,0.436734,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.55701,7510,0.0294131,7510,0.0441423,7510,1.48284,7510,0,0,0.0007866,7489,0.0313626,531,0.0051901,936,0.0219996,7489,0.0031064,7489,0.0104393,7488,9.37e-05,2,6.61e-05,3,0.0048107,7487,0.0159979,7489,0.073983,7489,0.0030741,7489,0.0014364,7489,0.491299,7489,0,0,0.455922,7489,0.0252208,7488,2306379,7489
3974,1,1,0.643314,0.864842,4.79634,0.412583,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.59941,7710,0.029572,7710,0.0452538,7710,1.52395,7710,0,0,0.0008069,7689,0.0321563,544,0.0052931,961,0.0225777,7689,0.0031943,7689,0.0107192,7688,9.37e-05,2,6.61e-05,3,0.0049366,7687,0.0161877,7689,0.0758743,7689,0.003158,7689,0.0014605,7689,0.507669,7689,0,0,0.471308,7689,0.0258715,7688,2387382,7689
4074,1,0,0.45032,0.781937,4.3949,0.444782,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.64306,7910,0.0297316,7910,0.046339,7910,1.56632,7910,0,0,0.0008278,7889,0.033086,558,0.0054035,986,0.0231705,7889,0.0032767,7889,0.0110119,7888,9.37e-05,2,6.61e-05,3,0.0050635,7887,0.0163364,7889,0.0778408,7889,0.0032408,7889,0.0014811,7889,0.524371,7889,0,0,0.487006,7889,0.0265368,7888,2468382,7889
4174,1,0,0.315224,0.688595,4.02427,0.439559,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.68565,8110,0.029887,8110,0.04744,8110,1.60764,8110,0,0,0.0008482,8089,0.0338917,571,0.0055124,1011,0.0237411,8089,0.003358,8089,0.0112929,8088,9.37e-05,2,6.61e-05,3,0.0051881,8087,0.0164655,8089,0.0797708,8089,0.0033193,8089,0.0015028,8089,0.540848,8089,0,0,0.502484,8089,0.0271991,8088,2549382,8089
4274,1,0,0.220657,0.595007,3.68135,0.434521,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.72776,8310,0.0300422,8310,0.0485288,8310,1.64849,8310,0,0,0.0008677,8289,0.0347646,585,0.0056195,1036,0.0242975,8289,0.0034364,8289,0.0115754,8288,9.37e-05,2,6.61e-05,3,0.00531,8287,0.0166603,8289,0.0816488,8289,0.0034011,8289,0.0015222,8289,0.556975,8289,0,0,0.517637,8289,0.027839,8288,2630385,8289
4374,1,0,0.15446,0.506898,3.3639,0.413259,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.77145,8510,0.030198,8510,0.0496612,8510,1.69087,8510,0,0,0.0008889,8489,0.0355529,598,0.0057336,1061,0.0248655,8489,0.0035181,8489,0.0118636,8488,9.37e-05,2,6.61e-05,3,0.005436,8487,0.0168118,8489,0.0835982,8489,0.0034802,8489,0.0015436,8489,0.57371,8489,0,0,0.533326,8489,0.0285299,8488,2711385,8489
4474,1,0,0.108122,0.427142,3.07022,0.418436,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.81457,8710,0.0303604,8710,0.050758,8710,1.73272,8710,0,0,0.0009105,8689,0.0364688,612,0.0058362,1086,0.0254317,8689,0.0035989,8689,0.0121485,8688,9.37e-05,2,6.61e-05,3,0.0055612,8687,0.0170668,8689,0.0855002,8689,0.0035602,8689,0.0015644,8689,0.590066,8689,0,0,0.5487,8689,0.0291781,8688,2792391,8689
4574,1,0,0.0756853,0.356851,2.79889,0.447098,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.85735,8910,0.0305225,8910,0.0518809,8910,1.77419,8910,0,0,0.0009348,8889,0.0372352,625,0.00594,1111,0.026011,8889,0.0036936,8889,0.0124335,8888,9.37e-05,2,6.61e-05,3,0.0056895,8887,0.0172198,8889,0.0874473,8889,0.0036412,8889,0.0015842,8889,0.606458,8889,0,0,0.564086,8889,0.0298448,8888,2873391,8889
4674,1,0,0.0529797,0.296077,2.54861,0.436136,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.9007,9110,0.0306842,9110,0.0530224,9110,1.81621,9110,0,0,0.0009538,9089,0.0380486,639,0.0060426,1136,0.0265858,9089,0.0037751,9089,0.01272,9088,9.37e-05,2,6.61e-05,3,0.0058141,9087,0.0174162,9089,0.0893629,9089,0.0037248,9089,0.0016042,9089,0.623059,9089,0,0,0.579671,9089,0.0305182,9088,2954394,9089
4774,1,0,0.0370858,0.244279,2.31817,0.476613,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.94433,9310,0.0308391,9310,0.0541524,9310,1.85855,9310,0,0,0.0009741,9289,0.0388056,652,0.006144,1161,0.0271509,9289,0.0038572,9289,0.0130032,9288,9.37e-05,2,6.61e-05,3,0.00594,9287,0.0176149,9289,0.0912809,9289,0.0038066,9289,0.0016256,9289,0.639682,9289,0,0,0.595286,9289,0.0311911,9288,3035397,9289
4874,1,0,0.02596,0.200615,2.10642,0.426238,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,1.98786,9510,0.0310022,9510,0.0552514,9510,1.9008,9510,0,0,0.0009948,9489,0.039609,665,0.0062494,1186,0.0277252,9489,0.0039399,9489,0.013286,9488,9.37e-05,2,6.61e-05,3,0.0060652,9487,0.0177865,9489,0.0932104,9489,0.0038897,9489,0.0016459,9489,0.656299,9489,0,0,0.610888,9489,0.031869,9488,3116400,9489
4974,1,0,0.018172,0.164126,1.91219,0.431603,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,2.03133,9710,0.0311664,9710,0.0563507,9710,1.94299,9710,0,0,0.0010143,9689,0.0402737,677,0.0063493,1211,0.0282883,9689,0.0040232,9689,0.0135678,9688,9.37e-05,2,6.61e-05,3,0.0061931,9687,0.0179631,9689,0.0951433,9689,0.0039709,9689,0.0016664,9689,0.673084,9689,0,0,0.626664,9689,0.0325352,9688,3197403,9689
5074,1,0,0.0127204,0.133845,1.73435,0.453827,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,2.07424,9910,0.0313277,9910,0.0575532,9910,1.98452,9910,0,0,0.001035,9889,0.041125,691,0.0064533,1236,0.0288506,9889,0.0041054,9889,0.0138478,9888,9.37e-05,2,6.61e-05,3,0.0063162,9887,0.0181533,9889,0.097073,9889,0.0040501,9889,0.0016867,9889,0.689475,9889,0,0,0.642047,9889,0.0332118,9888,3278406,9889
5174,1,0,0.00890429,0.108857,1.5718,0.441466,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,2.1166,10110,0.0314833,10110,0.0586205,10110,2.02564,10110,0,0,0.0010539,10089,0.0418973,704,0.006556,1261,0.0294139,10089,0.0041865,10089,0.0141244,10088,9.37e-05,2,6.61e-05,3,0.0064516,10087,0.0182975,10089,0.0989664,10089,0.0041329,10089,0.0017068,10089,0.705763,10089,0,0,0.657346,10089,0.0338678,10088,3359406,10089
5274,1,0,0.00623301,0.0883322,1.42346,0.479878,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,2.16019,10310,0.031645,10310,0.0597068,10310,2.06796,10310,0,0,0.0010725,10289,0.0428108,719,0.0066586,1286,0.0299795,10289,0.0042725,10289,0.0144094,10288,9.37e-05,2,6.61e-05,3,0.0065807,10287,0.0186398,10289,0.100868,10289,0.0042167,10289,0.0017272,10289,0.72222,10289,0,0,0.672811,10289,0.0345367,10288,3440415,10289
5374,1,1,0.304363,0.131538,1.29427,0.426902,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,2.20292,10510,0.0318061,10510,0.0608509,10510,2.10937,10510,0,0,0.0010918,10489,0.0435541,732,0.0067657,1311,0.0305589,10489,0.0043555,10489,0.0146972,10488,9.37e-05,2,6.61e-05,3,0.0067083,10487,0.0187725,10489,0.102799,10489,0.004298,10489,0.0017469,10489,0.738711,10489,0,0,0.688292,10489,0.0352045,10488,3521415,10489
5474,1,0,0.213054,0.147842,1.17962,0.419315,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,2.24602,10710,0.0319635,10710,0.0620369,10710,2.15109,10710,0,0,0.0011096,10689,0.0444402,746,0.0068748,1336,0.0311344,10689,0.0044378,10689,0.0149826,10688,9.37e-05,2,6.61e-05,3,0.0068309,10687,0.0189079,10689,0.104759,10689,0.0043809,10689,0.0017682,10689,0.755288,10689,0,0,0.703871,10689,0.0358651,10688,3602415,10689
5574,1,0,0.149138,0.148101,1.07647,0.437668,0,0,0,0,0,0,0,0,2067,0,0,317,0,0,0,0,0,2.28881,10910,0.0321181,10910,0.0632461,10910,2.1925,10910,0,0,0.0011298,10889,0.0451345,758,0.006978,1361,0.0316936,10889,0.0045201,10889,0.0152662,10888,9.37e-05,2,6.61e-05,3,0.0069542,10887,0.0190393,10889,0.10674,10889,0.0044599,10889,0.0017882,10889,0.771697,10889,0,0,0.719269,10889,0.0365425,10888,3683415,10889
