time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1540.5,1,0,8.36076,25.0729,22.5439,0.444452,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,0.521053,2898,0.023384,2898,0.0179882,2898,0.479456,2898,0,0,0.0002889,2706,0.0093988,188,0.0015591,339,0.0074657,2706,0.001075,2706,0.0032161,2357,0.0001155,2,0,0,0.0018243,2704,0.0057577,2706,0.0246198,2706,0.0012489,2706,0.000643,2706,0.15581,2706,0,0,0.144807,2706,0.0071305,2357,880626,2706
1640.5,1,1,6.15253,21.2888,22.4184,0.400014,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,0.562936,3098,0.0235574,3098,0.0190571,3098,0.520081,3098,0,0,0.0003122,2906,0.0102101,203,0.0016787,364,0.0081007,2906,0.0011654,2906,0.0035353,2557,0.0001155,2,0,0,0.0019667,2904,0.0059524,2906,0.0267027,2906,0.0013364,2906,0.0006643,2906,0.170821,2906,0,0,0.158812,2906,0.0077815,2557,961626,2906
1740.5,1,0,4.30677,17.8924,21.9658,0.463702,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,0.608581,3298,0.0237502,3298,0.0203514,3298,0.564223,3298,0,0,0.0003372,3106,0.0112911,219,0.0018086,389,0.0087852,3106,0.0012631,3106,0.0038738,2757,0.0001155,2,0,0,0.0021208,3104,0.0061662,3106,0.0289603,3106,0.0014327,3106,0.0006884,3106,0.187237,3106,0,0,0.174113,3106,0.0084962,2757,1042626,3106
1840.5,1,1,3.31474,14.9769,21.2669,0.386414,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,0.650817,3498,0.0239181,3498,0.0215904,3498,0.605035,3498,0,0,0.0003592,3306,0.0119471,232,0.0019152,414,0.0093945,3306,0.001346,3306,0.0041743,2957,0.0001155,2,0,0,0.002258,3304,0.0063329,3306,0.0310168,3306,0.0015139,3306,0.0007138,3306,0.202052,3306,0,0,0.187925,3306,0.0091395,2957,1123626,3306
1940.5,1,0,2.32032,12.4456,20.3848,0.410376,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,0.692315,3698,0.0240785,3698,0.0229071,3698,0.64504,3698,0,0,0.0003803,3506,0.0124912,245,0.0020153,439,0.0099814,3506,0.0014502,3506,0.0044636,3157,0.0001155,2,0,0,0.0023852,3504,0.0064731,3506,0.0330086,3506,0.0015969,3506,0.0007348,3506,0.216698,3506,0,0,0.201593,3506,0.0097753,3157,1204626,3506
2040.5,1,0,1.62422,10.2813,19.3744,0.401526,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,0.733209,3898,0.0242455,3898,0.024097,3898,0.684563,3898,0,0,0.0004014,3706,0.0131454,258,0.0021227,464,0.0105636,3706,0.0015289,3706,0.0047539,3357,0.0001155,2,0,0,0.0025158,3704,0.0066302,3706,0.0349627,3706,0.0016787,3706,0.0007559,3706,0.231112,3706,0,0,0.215043,3706,0.0103994,3357,1285626,3706
2140.5,1,0,1.13696,8.45243,18.2822,0.371601,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,0.773043,4098,0.0244054,4098,0.0250765,4098,0.723242,4098,0,0,0.0004228,3906,0.0140002,273,0.0022342,489,0.0111388,3906,0.0016079,3906,0.0050388,3557,0.0001155,2,0,0,0.0026481,3904,0.0067997,3906,0.0368767,3906,0.0017596,3906,0.000775,3906,0.245227,3906,0,0,0.228189,3906,0.0110106,3557,1366626,3906
2240.5,1,1,1.09587,6.98112,17.1521,0.442463,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,0.814161,4298,0.0245698,4298,0.026221,4298,0.763036,4298,0,0,0.0004443,4106,0.0148826,289,0.0023369,514,0.0117376,4106,0.0016889,4106,0.0053324,3757,0.0001155,2,0,0,0.0027789,4104,0.0070135,4106,0.0388286,4106,0.0018358,4106,0.0007945,4106,0.259389,4106,0,0,0.2414,4106,0.0116185,3757,1447626,4106
2340.5,1,0,0.767109,5.73832,16.0107,0.439501,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,0.86087,4498,0.0247511,4498,0.0276986,4498,0.808072,4498,0,0,0.0004702,4306,0.0156516,305,0.0024447,539,0.0123897,4306,0.0017778,4306,0.0056568,3957,0.0001155,2,0,0,0.0029268,4304,0.0071772,4306,0.0410445,4306,0.001917,4306,0.0008158,4306,0.275438,4306,0,0,0.25637,4306,0.012323,3957,1528626,4306
2440.5,1,0,0.536976,4.69805,14.8795,0.396664,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,0.905709,4698,0.024916,4698,0.0291482,4698,0.851282,4698,0,0,0.0004933,4506,0.0163697,318,0.0025617,564,0.0130143,4506,0.0018647,4506,0.0059728,4157,0.0001155,2,0,0,0.0030763,4504,0.0073408,4506,0.0431921,4506,0.0020071,4506,0.0008366,4506,0.290802,4506,0,0,0.270719,4506,0.0129733,4157,1609626,4506
2540.5,1,0,0.375883,3.83362,13.7749,0.404337,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,0.945498,4898,0.0250782,4898,0.0301279,4898,0.889914,4898,0,0,0.0005155,4706,0.0171193,333,0.0026629,589,0.0135687,4706,0.0019478,4706,0.0062553,4357,0.0001155,2,0,0,0.0032048,4704,0.0075055,4706,0.0450907,4706,0.0020914,4706,0.0008557,4706,0.304722,4706,0,0,0.283666,4706,0.0135932,4357,1690626,4706
2640.5,1,0,0.263118,3.11952,12.7093,0.455002,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,0.988133,5098,0.0252498,5098,0.0312595,5098,0.931229,5098,0,0,0.0005374,4906,0.0178397,347,0.0027686,614,0.0141962,4906,0.0020376,4906,0.0065675,4557,0.0001155,2,0,0,0.0033437,4904,0.0076926,4906,0.0472027,4906,0.0021788,4906,0.0008766,4906,0.319973,4906,0,0,0.297891,4906,0.0142558,4557,1771626,4906
2740.5,1,1,0.484183,2.59245,11.6977,0.416939,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.02993,5298,0.0254333,5298,0.0323684,5298,0.971715,5298,0,0,0.0005607,5106,0.0187624,363,0.0028806,639,0.0148052,5106,0.0021225,5106,0.0068667,4757,0.0001155,2,0,0,0.0034834,5104,0.0079772,5106,0.0492084,5106,0.0022606,5106,0.0008981,5106,0.334697,5106,0,0,0.311612,5106,0.0149043,4757,1852629,5106
