time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1569,1,3,14.806,32.2259,21.9771,0.465206,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,0.590783,2815,0.0221612,2815,0.0154995,2815,0.55292,2815,0,0,0.0003605,2815,0.0133784,209,0.0016979,352,0.0082201,2815,0.0010735,2815,0.0034872,2815,0,0,6.68e-05,3,0.0020382,2815,0.0107675,2815,0.0265372,2815,0.0010651,2815,0.0006601,2815,0.16236,2815,0,0,0.149727,2815,0.0090981,2815,836821,2815
1669,1,0,10.3642,27.8535,22.5647,0.449269,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,0.638784,3015,0.022336,3015,0.0166495,3015,0.599561,3015,0,0,0.0003939,3015,0.0147248,226,0.0018149,377,0.0088121,3015,0.0011627,3015,0.0037844,3015,0,0,6.68e-05,3,0.0021928,3015,0.0109799,3015,0.0284703,3015,0.0011486,3015,0.0006799,3015,0.18157,3015,0,0,0.167838,3015,0.0097947,3015,934221,3015
1769,1,1,7.55496,23.7938,22.6876,0.491518,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,0.685117,3215,0.0225068,3215,0.0177202,3215,0.644639,3215,0,0,0.0004282,3215,0.0155909,240,0.0019199,402,0.0093806,3215,0.0012463,3215,0.0040685,3215,0,0,6.68e-05,3,0.0023408,3215,0.0111516,3215,0.0304027,3215,0.0012271,3215,0.0007005,3215,0.200369,3215,0,0,0.185557,3215,0.0104913,3215,1031621,3215
1869,1,4,6.48847,20.3327,22.4521,0.48197,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,0.732838,3415,0.0226757,3415,0.0187789,3415,0.691119,3415,0,0,0.0004613,3415,0.0170916,261,0.0020326,427,0.0099708,3415,0.0013309,3415,0.0043581,3415,0,0,6.68e-05,3,0.0024973,3415,0.0114468,3415,0.0323111,3415,0.0013189,3415,0.0007216,3415,0.21924,3415,0,0,0.203343,3415,0.0111868,3415,1129021,3415
1969,1,1,4.84193,17.2346,21.9304,0.434707,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,0.780173,3615,0.0228436,3615,0.0198288,3615,0.73722,3615,0,0,0.0004938,3615,0.0180828,275,0.0021432,452,0.010575,3615,0.0014133,3615,0.0046593,3615,0,0,6.68e-05,3,0.0026529,3615,0.0116237,3615,0.0342758,3615,0.0014007,3615,0.0007407,3615,0.238482,3615,0,0,0.22148,3615,0.0118985,3615,1226421,3615
2069,1,0,3.38935,14.4655,21.1839,0.481771,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,0.826323,3815,0.0230123,3815,0.0208744,3815,0.782133,3815,0,0,0.0005261,3815,0.019126,289,0.0022552,477,0.0111604,3815,0.0014945,3815,0.0049426,3815,0,0,6.68e-05,3,0.0028027,3815,0.0118011,3815,0.0362071,3815,0.001485,3815,0.0007597,3815,0.25706,3815,0,0,0.238977,3815,0.0126008,3815,1323821,3815
2169,1,3,3.27255,12.2269,20.2882,0.448621,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,0.873953,4015,0.023187,4015,0.0219507,4015,0.828494,4015,0,0,0.0005575,4015,0.020305,306,0.0023668,502,0.0117543,4015,0.0015785,4015,0.0052386,4015,0,0,6.68e-05,3,0.0029734,4015,0.0120486,4015,0.038101,4015,0.0015653,4015,0.0007792,4015,0.276106,4015,0,0,0.256943,4015,0.013297,4015,1421221,4015
2269,1,3,3.19078,10.4197,19.3013,0.509645,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,0.921374,4215,0.0233611,4215,0.0230434,4215,0.874635,4215,0,0,0.0006043,4215,0.0216414,325,0.002471,527,0.0123394,4215,0.0016634,4215,0.0055305,4215,0,0,6.68e-05,3,0.0031289,4215,0.0123044,4215,0.0400012,4215,0.0016463,4215,0.0008005,4215,0.295173,4215,0,0,0.274923,4215,0.0139936,4215,1518621,4215
2369,1,4,3.43355,9.02248,18.2735,0.439246,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,0.968077,4415,0.0235231,4415,0.0241189,4415,0.920044,4415,0,0,0.0006357,4415,0.0229726,343,0.0025845,552,0.0129109,4415,0.0017471,4415,0.0058109,4415,0,0,6.68e-05,3,0.0032861,4415,0.0125692,4415,0.0418713,4415,0.0017254,4415,0.0008214,4415,0.313853,4415,0,0,0.292498,4415,0.0147045,4415,1616021,4415
2469,1,3,3.30348,7.87868,17.234,0.491132,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.01578,4615,0.0236985,4615,0.0251913,4615,0.966488,4615,0,0,0.0006678,4615,0.024376,363,0.0026873,577,0.0134881,4615,0.0018315,4615,0.0060979,4615,0,0,6.68e-05,3,0.0034413,4615,0.0129954,4615,0.0437502,4615,0.001805,4615,0.0008415,4615,0.332981,4615,0,0,0.310541,4615,0.0153998,4615,1713427,4615
2569,1,2,2.91244,6.88543,16.1991,0.484269,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.06313,4815,0.0238741,4815,0.0262937,4815,1.01254,4815,0,0,0.0006995,4815,0.0254941,378,0.002803,602,0.0140775,4815,0.0019131,4815,0.0064048,4815,0,0,6.68e-05,3,0.0036049,4815,0.0132953,4815,0.0456466,4815,0.001885,4815,0.0008633,4815,0.351917,4815,0,0,0.328412,4815,0.0160834,4815,1810833,4815
2669,1,1,2.33871,5.97609,15.1768,0.486281,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.11089,5015,0.0240397,5015,0.0273969,5015,1.05902,5015,0,0,0.0007342,5015,0.0266902,394,0.002922,627,0.014674,5015,0.0019972,5015,0.0066986,5015,0,0,6.68e-05,3,0.0037698,5015,0.0134958,5015,0.0476481,5015,0.0019881,5015,0.0008839,5015,0.371051,5015,0,0,0.346449,5015,0.016795,5015,1908233,5015
2769,1,3,2.53709,5.28829,14.188,0.506121,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.15834,5215,0.0242081,5215,0.0284637,5215,1.10522,5215,0,0,0.0007671,5215,0.0279708,412,0.0030347,652,0.0152794,5215,0.0020805,5215,0.0069995,5215,0,0,6.68e-05,3,0.0039489,5215,0.0138397,5215,0.0495495,5215,0.0020666,5215,0.0009058,5215,0.390209,5215,0,0,0.364486,5215,0.0175143,5215,2005636,5215
2869,1,2,2.37597,4.70582,13.2398,0.480245,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.20574,5415,0.0243725,5415,0.029504,5415,1.15139,5415,0,0,0.0007983,5415,0.0293227,431,0.0031438,677,0.0158542,5415,0.0021619,5415,0.0072857,5415,0,0,6.68e-05,3,0.0040998,5415,0.0141266,5415,0.0514265,5415,0.002149,5415,0.0009251,5415,0.409421,5415,0,0,0.382615,5415,0.0182114,5415,2103039,5415
2969,1,3,2.56318,4.2773,12.3435,0.474642,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.25376,5615,0.0245651,5615,0.0305866,5615,1.19812,5615,0,0,0.0008316,5615,0.0305832,449,0.003253,702,0.0164426,5615,0.0022483,5615,0.0075783,5615,0,0,6.68e-05,3,0.0042556,5615,0.0145195,5615,0.0533498,5615,0.0022304,5615,0.0009486,5615,0.428388,5615,0,0,0.400509,5615,0.018905,5615,2200445,5615
3069,1,1,2.09422,3.84068,11.4932,0.449205,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.30155,5815,0.0247443,5815,0.0316984,5815,1.24461,5815,0,0,0.0008628,5815,0.0318543,465,0.0033864,727,0.017041,5815,0.0023339,5815,0.0078738,5815,0,0,6.68e-05,3,0.0044098,5815,0.0148337,5815,0.0552639,5815,0.0023097,5815,0.0009685,5815,0.447569,5815,0,0,0.418536,5815,0.0196694,5815,2297851,5815
3169,1,0,1.46596,3.36574,10.6805,0.486342,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.34894,6015,0.0249207,6015,0.0328228,6015,1.29068,6015,0,0,0.0008956,6015,0.0326219,477,0.0035004,752,0.0176563,6015,0.0024373,6015,0.0081805,6015,0,0,6.68e-05,3,0.0045696,6015,0.0149715,6015,0.0572822,6015,0.0023964,6015,0.000988,6015,0.46702,6015,0,0,0.436879,6015,0.0203774,6015,2395251,6015
3269,1,0,1.02617,2.89782,9.90221,0.477067,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.39525,6215,0.0250987,6215,0.0339258,6215,1.33569,6215,0,0,0.000927,6215,0.0333892,490,0.0036065,777,0.018239,6215,0.0025182,6215,0.0084613,6215,0,0,6.68e-05,3,0.0047243,6215,0.0151609,6215,0.0591953,6215,0.0024824,6215,0.001009,6215,0.485966,6215,0,0,0.454746,6215,0.0210648,6215,2492654,6215
3369,1,2,1.31832,2.58192,9.17018,0.460382,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.44127,6415,0.0252657,6415,0.0350054,6415,1.38046,6415,0,0,0.0009593,6415,0.0341672,502,0.0037096,802,0.018807,6415,0.0026045,6415,0.0087508,6415,0,0,6.68e-05,3,0.0048792,6415,0.0153514,6415,0.0610781,6415,0.0025645,6415,0.001028,6415,0.504535,6415,0,0,0.47224,6415,0.0217423,6415,2590057,6415
3469,1,0,0.922823,2.2501,8.47817,0.483657,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.48901,6615,0.0254439,6615,0.0360902,6615,1.42691,6615,0,0,0.0009927,6615,0.0350278,516,0.0038138,827,0.0194058,6615,0.0026884,6615,0.0090455,6615,0,0,6.68e-05,3,0.0050426,6615,0.015497,6615,0.0630863,6615,0.0026504,6615,0.0010481,6615,0.524054,6615,0,0,0.49064,6615,0.0224565,6615,2687457,6615
3569,1,2,1.24598,2.04928,7.83528,0.447233,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.53453,6815,0.0256135,6815,0.0371724,6815,1.47116,6815,0,0,0.0010246,6815,0.0358019,528,0.0039158,852,0.0199774,6815,0.002769,6815,0.00933,6815,0,0,6.68e-05,3,0.0051917,6815,0.0156292,6815,0.0650267,6815,0.0027347,6815,0.0010748,6815,0.542652,6815,0,0,0.508169,6815,0.0231334,6815,2784857,6815
3669,1,0,0.872183,1.81386,7.23314,0.448233,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.58129,7015,0.025784,7015,0.038195,7015,1.51671,7015,0,0,0.0010578,7015,0.0366663,542,0.0040176,877,0.0205567,7015,0.0028569,7015,0.0096222,7015,0,0,6.68e-05,3,0.0053483,7015,0.0158542,7015,0.0669685,7015,0.002818,7015,0.0010935,7015,0.561583,7015,0,0,0.526019,7015,0.0238318,7015,2882263,7015
3769,1,1,0.910528,1.63319,6.67315,0.464282,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.62799,7215,0.0259563,7215,0.0392153,7215,1.5622,7215,0,0,0.0010922,7215,0.0376276,556,0.0041235,902,0.0211373,7215,0.0029385,7215,0.0099188,7215,0,0,6.68e-05,3,0.0055013,7215,0.0161581,7215,0.0688855,7215,0.0029031,7215,0.0011312,7215,0.580415,7215,0,0,0.54371,7215,0.0245896,7215,2977766,7215
3869,1,2,1.23737,1.55403,6.16123,0.543728,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.67631,7415,0.0261325,7415,0.0404194,7415,1.60913,7415,0,0,0.0011263,7415,0.0398109,573,0.0042375,927,0.0217381,7415,0.0030222,7415,0.0102242,7415,0,0,6.68e-05,3,0.0056666,7415,0.0165542,7415,0.0708563,7415,0.0029932,7415,0.0012798,7415,0.59863,7415,0,0,0.560833,7415,0.0253079,7415,3064244,7415
3969,1,1,1.16616,1.47645,5.69276,0.497715,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.72494,7615,0.026309,7615,0.0415893,7615,1.65639,7615,0,0,0.0011619,7615,0.040816,587,0.004343,952,0.0223341,7615,0.0031059,7615,0.0105163,7615,0,0,6.68e-05,3,0.0058252,7615,0.0168076,7615,0.0727828,7615,0.0030791,7615,0.0012993,7615,0.61902,7615,0,0,0.580115,7615,0.0260157,7615,3161650,7615
4069,1,0,0.816311,1.34443,5.25792,0.497753,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.77276,7815,0.0264858,7815,0.0426396,7815,1.70296,7815,0,0,0.0011954,7815,0.0416702,600,0.0044507,977,0.0229241,7815,0.0031898,7815,0.0108038,7815,0,0,6.68e-05,3,0.0059789,7815,0.016938,7815,0.0747482,7815,0.0031631,7815,0.0013199,7815,0.639164,7815,0,0,0.599159,7815,0.0267127,7815,3259050,7815
4169,1,0,0.571418,1.18982,4.85111,0.449677,0,0,0,0,0,0,0,0,2661,0,0,317,0,0,0,0,0,1.81919,8015,0.02665,8015,0.0436943,8015,1.74816,8015,0,0,0.0012273,8015,0.0425483,613,0.0045587,1002,0.023502,8015,0.0032701,8015,0.0110977,8015,0,0,6.68e-05,3,0.0061298,8015,0.0171009,8015,0.0766318,8015,0.0032403,8015,0.0013505,8015,0.658605,8015,0,0,0.617526,8015,0.0273952,8015,3355500,8015
4269,1,6,2.19999,1.39186,4.50519,0.946686,5,24.9356,0.427733,0.378061,0.00378692,0.00327281,11.8123,0,153,22,0,317,0,0,0,0,0,1.90414,8215,0.0274273,8215,0.0447083,8215,1.8313,8215,0,0,0.0012577,8215,0.0444556,634,0.0047116,1027,0.0242529,8215,0.0033575,8215,0.0114311,8215,0.0058486,1,9.89e-05,4,0.0062761,8214,0.0235229,8215,0.0795195,8215,0.0034696,8215,0.0017468,8215,0.699775,8215,0,0,0.631166,8215,0.0544472,8215,3511816,8215
4369,1,0,1.53999,1.42149,4.19682,0.994537,8,10.6395,1.08655,0.17594,0.00467042,0.00379945,9.11982,0,65,17,0,317,0,0,0,0,0,1.99801,8415,0.0282632,8415,0.0456836,8415,1.92334,8415,0,0,0.0012887,8415,0.0465329,680,0.004838,1052,0.02483,8415,0.0034438,8415,0.011744,8415,0.0058486,1,0.0001194,6,0.00641,8412,0.0263794,8415,0.0818533,8415,0.0037176,8415,0.0018206,8415,0.759747,8415,0,0,0.645911,8415,0.0990643,8415,3726397,8415
4469,1,0,1.078,1.35279,3.91241,1.05082,6,14.1907,1.35916,0.160613,0.00483425,0.00386546,8.94234,0,110,14,0,317,0,0,0,0,0,2.10172,8615,0.0290932,8615,0.0467128,8615,2.02517,8615,0,0,0.001335,8615,0.0501584,749,0.0049492,1077,0.0254503,8615,0.0035393,8615,0.0120545,8615,0.0058486,1,0.0001194,6,0.0065359,8585,0.0308498,8615,0.0837808,8615,0.003844,8615,0.0019884,8615,0.824536,8615,0,0,0.660993,8615,0.148185,8615,3945778,8615
4569,1,0,0.754597,1.23315,3.64449,0.939236,5,7.51316,0.923013,0.155673,0.00472307,0.00377592,9.12293,0,90,13,0,317,0,0,0,0,0,2.20162,8815,0.0298675,8815,0.047752,8815,2.12324,8815,0,0,0.0013611,8815,0.0526713,793,0.0050671,1102,0.0260009,8815,0.0036243,8815,0.0123562,8815,0.0058486,1,0.0001438,7,0.0066757,8785,0.0338084,8815,0.0859577,8815,0.0041381,8815,0.0020955,8815,0.890112,8815,0,0,0.677123,8815,0.196951,8815,4169063,8815
4669,1,0,0.528218,1.09216,3.38925,0.996904,9,8.06596,0.849375,0.144573,0.00447258,0.00366522,8.93164,0,88,19,0,317,0,0,0,0,0,2.3022,9015,0.030653,9015,0.0487417,9015,2.22203,9015,0,0,0.0013898,9015,0.0551613,842,0.0052373,1127,0.0265428,9015,0.0037136,9015,0.0126725,9015,0.0058486,1,0.0008953,9,0.0068138,8985,0.0378222,9015,0.0879773,9015,0.0043618,9015,0.0021596,9015,0.954023,9015,0,0,0.693157,9015,0.244246,9015,4391831,9015
4769,1,0,0.369753,0.947681,3.1451,1.25061,5,9.39015,0.82843,0.14417,0.00470685,0.00390113,9.18844,0,71,11,0,317,0,0,0,0,0,2.41854,9215,0.0314982,9215,0.0498109,9215,2.33644,9215,0,0,0.0014167,9215,0.0576792,889,0.0054099,1152,0.0270877,9215,0.0038028,9215,0.0129849,9215,0.0077655,3,0.0018642,17,0.0069487,9182,0.0435576,9215,0.0900772,9215,0.0053174,9215,0.0022619,9215,1.02892,9215,0,0,0.710484,9215,0.301177,9215,4622398,9215
4869,1,0,0.258827,0.80991,2.91158,1.08133,5,6.65895,0.976152,0.10052,0.00432379,0.00392864,9.00677,0,49,15,0,317,0,0,0,0,0,2.5452,9415,0.0322838,9415,0.0508334,9415,2.46127,9415,0,0,0.0014452,9415,0.0603225,935,0.0055382,1177,0.0276994,9415,0.003889,9415,0.0133092,9415,0.008555,4,0.0023822,27,0.0070886,9380,0.0471624,9415,0.0921297,9415,0.0059863,9415,0.0023976,9415,1.11782,9415,0,0,0.728983,9415,0.370841,9415,4840733,9415
4969,1,0,0.181179,0.684164,2.68884,1.15239,5,8.77683,0.655115,0.144689,0.00455151,0.00385306,9.58559,0,73,14,0,317,0,0,0,0,0,2.66354,9615,0.0330505,9615,0.0518461,9615,2.57781,9615,0,0,0.0014743,9615,0.0609308,949,0.0056436,1202,0.0282767,9615,0.0039705,9615,0.0136236,9615,0.008555,4,0.0023822,27,0.0072489,9580,0.047528,9615,0.0942046,9615,0.0063027,9615,0.0024768,9615,1.20687,9615,0,0,0.74783,9615,0.440146,9615,5058936,9615
5069,1,0,0.126825,0.572696,2.47722,1.31421,3,7.49394,0.713116,0.152272,0.0045068,0.00372397,9.17497,0,76,11,0,317,0,0,0,0,0,2.78989,9815,0.0338354,9815,0.0528533,9815,2.70235,9815,0,0,0.0015137,9815,0.0636645,998,0.0057469,1227,0.0288703,9815,0.0040584,9815,0.0139523,9815,0.008555,4,0.0023987,29,0.0073875,9778,0.0502268,9815,0.0963929,9815,0.0066356,9815,0.0025758,9815,1.29719,9815,0,0,0.766546,9815,0.510985,9815,5277292,9815
5169,1,0,0.0887776,0.475913,2.27709,1.21526,3,8.48037,1.22064,0.137253,0.0065514,0.00490138,9.30558,0,37,11,0,317,0,0,0,0,0,2.91095,10015,0.0346285,10015,0.0539085,10015,2.82155,10015,0,0,0.0015422,10015,0.0644137,1013,0.0058614,1252,0.0294895,10015,0.0041416,10015,0.0142805,10015,0.008555,4,0.0023987,29,0.0075559,9978,0.0508131,10015,0.0985557,10015,0.0069507,10015,0.0026352,10015,1.38758,10015,0,0,0.785763,10015,0.581251,10015,5495498,10015
5269,1,0,0.0621443,0.393159,2.0887,1.12898,3,6.57405,0.689644,0.119906,0.00485682,0.0039063,8.98521,0,68,10,0,317,0,0,0,0,0,3.02995,10215,0.035396,10215,0.0549259,10215,2.93875,10215,0,0,0.0015696,10215,0.0650086,1027,0.0059628,1277,0.0300717,10215,0.0042208,10215,0.0145961,10215,0.008555,4,0.0023987,29,0.0076984,10178,0.0513385,10215,0.100678,10215,0.0072758,10215,0.0027054,10215,1.47719,10215,0,0,0.804601,10215,0.65109,10215,5713704,10215
5369,1,0,0.043501,0.323227,1.91215,1.1472,3,8.43104,0.84613,0.165339,0.00502096,0.00395672,8.49124,0,90,16,0,317,0,0,0,0,0,3.14854,10415,0.0361451,10415,0.0559173,10415,3.05557,10415,0,0,0.0016007,10415,0.0654978,1039,0.0060703,1302,0.0306425,10415,0.0043015,10415,0.0149137,10415,0.008555,4,0.0023987,29,0.0078408,10378,0.0514747,10415,0.102777,10415,0.0075922,10415,0.0027291,10415,1.56762,10415,0,0,0.823472,10415,0.721718,10415,5931904,10415
5469,1,0,0.0304507,0.264672,1.7474,1.16063,3,6.13486,0.740427,0.113846,0.00498693,0.00384398,8.69629,0,35,11,0,317,0,0,0,0,0,3.26504,10615,0.036926,10615,0.056966,10615,3.17023,10615,0,0,0.0016263,10615,0.0660295,1052,0.0061861,1327,0.0312094,10615,0.004382,10615,0.0152285,10615,0.008555,4,0.0023987,29,0.0079779,10578,0.0517186,10615,0.104896,10615,0.0079023,10615,0.0027972,10615,1.65608,10615,0,0,0.842022,10615,0.79073,10615,6150107,10615
5569,1,0,0.0213155,0.216001,1.59426,1.17919,3,6.2324,0.499793,0.139212,0.00437755,0.00376367,8.10639,0,41,9,0,317,0,0,0,0,0,3.3872,10815,0.0376429,10815,0.0579485,10815,3.29067,10815,0,0,0.001654,10815,0.067909,1087,0.0062945,1352,0.0317866,10815,0.0044664,10815,0.0155932,10815,0.008555,4,0.0024482,30,0.0081183,10778,0.0533778,10815,0.106912,10815,0.0082153,10815,0.0028598,10815,1.74634,10815,0,0,0.860497,10815,0.86169,10815,6368313,10815
