time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
2832,1,0,0.451939,3.26708,13.2731,1.29697,1,7.70754,0.714113,0.258425,0.00496599,0.00402454,8.44079,0,69,9,0,317,0,0,0,0,0,2.46019,5263,0.039065,5263,0.0321334,5263,2.38858,5263,0,0,0.0009742,5263,0.084641,736,0.0050825,658,0.0176102,5263,0.0024239,5263,0.0084026,5263,0.0594316,48,0.0115744,93,0.0038931,5168,0.0972149,5263,0.0612546,5263,0.0086911,5263,0.0063336,5263,1.3023,5263,0,0,0.77794,5263,0.508374,5263,4449962,5263
2932,1,0,0.316357,2.67694,12.2135,2.0359,1,6.99047,0.78798,0.271099,0.00606518,0.0044644,9.46537,0,83,10,0,317,0,0,0,0,0,2.60599,5463,0.0399819,5463,0.0332601,5463,2.53232,5463,0,0,0.0010216,5463,0.0900285,788,0.0053019,683,0.0183797,5463,0.0025217,5463,0.0087579,5463,0.0624452,51,0.0115894,94,0.0040257,5360,0.106538,5463,0.0641014,5463,0.0106256,5463,0.0064511,5463,1.39435,5463,0,0,0.812865,5463,0.56456,5463,4710668,5463
3032,1,0,0.22145,2.18584,11.2107,1.65895,1,10.0585,0.679685,0.2763,0.00518927,0.00446738,8.88967,0,105,16,0,317,0,0,0,0,0,2.77145,5663,0.0408598,5663,0.0344627,5663,2.69568,5663,0,0,0.0010558,5663,0.095557,834,0.005554,708,0.0191061,5663,0.0026237,5663,0.0091379,5663,0.0684548,56,0.0118185,97,0.0041875,5555,0.117565,5663,0.0668848,5663,0.0120909,5663,0.0075097,5663,1.5003,5663,0,0,0.847922,5663,0.634451,5663,4952172,5663
3132,1,0,0.155015,1.77967,10.2676,1.71968,2,8.39448,0.790317,0.299944,0.00585529,0.00460289,8.01924,0,63,11,0,317,0,0,0,0,0,2.93455,5863,0.0417049,5863,0.0356831,5863,2.85669,5863,0,0,0.0010903,5863,0.100655,880,0.0058107,733,0.0197942,5863,0.0027219,5863,0.0095172,5863,0.0696758,57,0.0124318,100,0.0043494,5754,0.121896,5863,0.0693148,5863,0.012544,5863,0.0075367,5863,1.61606,5863,0,0,0.885538,5863,0.711473,5863,5188103,5863
3232,1,0,0.108511,1.44544,9.3854,1.69283,1,7.68004,0.809987,0.28172,0.00593866,0.00419967,8.87206,0,69,11,0,317,0,0,0,0,0,3.09564,6063,0.0425759,6063,0.036977,6063,3.0156,6063,0,0,0.001135,6063,0.102406,896,0.005953,758,0.0205463,6063,0.0028158,6063,0.0099277,6063,0.0696758,57,0.0124318,100,0.0045058,5952,0.122705,6063,0.0720974,6063,0.0129239,6063,0.0075702,6063,1.73951,6063,0,0,0.926233,6063,0.792744,6063,5422509,6063
3332,1,0,0.0759574,1.17154,8.56401,1.43096,1,7.8274,0.950372,0.259647,0.00503902,0.00400801,9.07251,0,113,13,0,317,0,0,0,0,0,3.24494,6263,0.043467,6263,0.0382005,6263,3.16277,6263,0,0,0.0011718,6263,0.103524,909,0.0060783,783,0.0212033,6263,0.0029068,6263,0.0103141,6263,0.0696758,57,0.0124318,100,0.0046383,6152,0.123005,6263,0.0745414,6263,0.0132835,6263,0.0075976,6263,1.8561,6263,0,0,0.96526,6263,0.868892,6263,5656912,6263
3432,1,0,0.0531702,0.947869,7.8024,1.37883,1,8.27334,0.838706,0.257513,0.0051568,0.00424843,9.25338,0,44,12,0,317,0,0,0,0,0,3.39379,6463,0.0443673,6463,0.0393581,6463,3.30952,6463,0,0,0.0012059,6463,0.104623,921,0.0062203,808,0.0218672,6463,0.0029991,6463,0.0106927,6463,0.0696758,57,0.0124318,100,0.0047745,6352,0.123318,6463,0.0770861,6463,0.0136837,6463,0.0076207,6463,1.97188,6463,0,0,1.00363,6463,0.944893,6463,5891315,6463
3532,1,0,0.0372191,0.765739,7.09873,1.79535,1,6.94665,0.698833,0.270861,0.00496318,0.00465831,8.56522,0,40,11,0,317,0,0,0,0,0,3.55205,6663,0.0452405,6663,0.0404957,6663,3.46575,6663,0,0,0.0012393,6663,0.10768,954,0.0064445,833,0.0225073,6663,0.0030918,6663,0.0110715,6663,0.0705886,58,0.0130033,102,0.0049064,6551,0.128989,6663,0.0796613,6663,0.0141722,6663,0.0076732,6663,2.08598,6663,0,0,1.04076,6663,1.02069,6663,6129775,6663
3632,1,0,0.0260534,0.617802,6.45064,1.25483,1,8.90588,0.953948,0.258161,0.00634342,0.00415916,8.70984,0,49,8,0,317,0,0,0,0,0,3.7099,6863,0.046138,6863,0.0416762,6863,3.62151,6863,0,0,0.0012725,6863,0.112098,989,0.0066882,858,0.0232143,6863,0.0031942,6863,0.0114374,6863,0.0758986,60,0.0139918,109,0.0050598,6749,0.135409,6863,0.0825974,6863,0.0149697,6863,0.0083384,6863,2.18954,6863,0,0,1.07932,6863,1.08463,6863,6369923,6863
3732,1,0,0.0182374,0.497889,5.85536,1.74473,1,6.66413,0.995973,0.242641,0.00512438,0.00413954,8.29057,0,39,10,0,317,0,0,0,0,0,3.85807,7063,0.0471043,7063,0.0429065,7063,3.76746,7063,0,0,0.0013078,7063,0.11497,1018,0.0068521,883,0.0238903,7063,0.0032888,7063,0.0117688,7063,0.0758986,60,0.0143425,114,0.0052051,6949,0.138464,7063,0.0855958,7063,0.0155093,7063,0.0084311,7063,2.29695,7063,0,0,1.11903,7063,1.15099,7063,6624806,7063
3832,1,0,0.0127662,0.400865,5.30991,1.54101,1,7.92933,0.640484,0.311016,0.00531818,0.00452097,10.4193,0,52,11,0,317,0,0,0,0,0,4.0114,7263,0.0480261,7263,0.0442277,7263,3.91853,7263,0,0,0.0013524,7263,0.116478,1034,0.0069886,908,0.0245639,7263,0.0033943,7263,0.012113,7263,0.0758986,60,0.0143948,116,0.0053474,7149,0.139418,7263,0.088378,7263,0.0160833,7263,0.0085557,7263,2.4132,7263,0,0,1.15995,7263,1.22477,7263,6902406,7263
3932,1,0,0.00893631,0.322479,4.81117,1.61706,1,8.78778,0.827769,0.317429,0.00587681,0.0051899,11.7365,0,57,10,0,317,0,0,0,0,0,4.16518,7463,0.0490317,7463,0.0454298,7463,4.07008,7463,0,0,0.0013979,7463,0.119161,1059,0.0071281,933,0.0252834,7463,0.0034888,7463,0.0124495,7463,0.0758986,60,0.0143948,116,0.0054905,7344,0.141098,7463,0.0911991,7463,0.0164339,7463,0.0086235,7463,2.5274,7463,0,0,1.20038,7463,1.29717,7463,7180159,7463
4032,1,0,0.00625542,0.259234,4.35598,1.57889,1,6.65629,1.10766,0.24846,0.00583439,0.0041668,11.7978,0,37,10,0,317,0,0,0,0,0,4.32161,7663,0.0499663,7663,0.0465551,7663,4.22444,7663,0,0,0.0014413,7663,0.123876,1101,0.0072546,958,0.0259704,7663,0.0035881,7663,0.0127875,7663,0.0758986,60,0.0143948,116,0.0056344,7541,0.144107,7663,0.0938321,7663,0.0167924,7663,0.0086886,7663,2.64141,7663,0,0,1.24058,7663,1.36966,7663,7458489,7663
4132,1,0,0.00437879,0.208263,3.9412,1.4205,1,6.65654,0.796833,0.252654,0.00512099,0.00451264,11.8414,0,57,9,0,317,0,0,0,0,0,4.47391,7863,0.0508348,7863,0.0477629,7863,4.37464,7863,0,0,0.0014775,7863,0.126069,1123,0.0073893,983,0.0266515,7863,0.0036797,7863,0.013116,7863,0.0758986,60,0.0143948,116,0.0057963,7740,0.145384,7863,0.0964818,7863,0.0171406,7863,0.0087178,7863,2.75673,7863,0,0,1.28213,7863,1.44206,7863,7736913,7863
4232,1,0,0.00306515,0.167224,3.56381,1.71031,1,8.16228,0.871602,0.26374,0.00540327,0.00412943,12.0527,0,75,13,0,317,0,0,0,0,0,4.63495,8063,0.0517383,8063,0.0489275,8063,4.53359,8063,0,0,0.0015138,8063,0.134106,1195,0.0075257,1008,0.0273596,8063,0.0037933,8063,0.0134653,8063,0.0758986,60,0.0147973,120,0.0059659,7939,0.151272,8063,0.0992821,8063,0.0175495,8063,0.0088507,8063,2.8658,8063,0,0,1.31986,8063,1.51238,8063,8012818,8063
4332,1,0,0.00214561,0.134208,3.22085,1.52035,1,7.97775,1.16002,0.31882,0.00578251,0.0047473,11.6353,0,52,12,0,317,0,0,0,0,0,4.78953,8263,0.0526364,8263,0.050085,8263,4.6861,8263,0,0,0.0015504,8263,0.137317,1229,0.0077072,1033,0.0280188,8263,0.003893,8263,0.0138203,8263,0.0758986,60,0.0152127,129,0.0060984,8137,0.156919,8263,0.102029,8263,0.0181829,8263,0.0088969,8263,2.97644,8263,0,0,1.35853,8263,1.58326,8263,8268990,8263
4432,1,0,0.00150193,0.107667,2.90953,1.55089,1,5.98076,0.531541,0.234429,0.00455772,0.00381354,11.0557,0,52,10,0,317,0,0,0,0,0,4.95229,8463,0.0535334,8463,0.0513199,8463,4.84671,8463,0,0,0.0015895,8463,0.14064,1257,0.0078353,1058,0.0287447,8463,0.0039893,8463,0.0142255,8463,0.0758986,60,0.0153544,132,0.0062318,8337,0.158949,8463,0.104799,8463,0.0186057,8463,0.0089376,8463,3.09869,8463,0,0,1.39942,8463,1.66325,8463,8523390,8463
4532,1,0,0.00105135,0.0863437,2.62721,1.64208,1,7.26315,0.783893,0.256029,0.00569479,0.00404945,10.4093,0,70,12,0,317,0,0,0,0,0,5.11499,8663,0.0544401,8663,0.0524546,8663,5.00732,8663,0,0,0.0016234,8663,0.145573,1298,0.0079718,1083,0.0294611,8663,0.0040899,8663,0.0146112,8663,0.0758986,60,0.0153544,132,0.0063644,8537,0.162215,8663,0.107616,8663,0.0190005,8663,0.0089816,8663,3.2175,8663,0,0,1.43829,8663,1.74203,8663,8777830,8663
4632,1,0,0.000735943,0.0692221,2.37141,1.68827,1,8.79592,0.929852,0.327642,0.00643912,0.00517174,10.6417,0,67,10,0,317,0,0,0,0,0,5.27557,8863,0.055373,8863,0.0535942,8863,5.16581,8863,0,0,0.001657,8863,0.150561,1349,0.0081524,1108,0.0301306,8863,0.0041908,8863,0.0149904,8863,0.076671,61,0.0153544,132,0.0065022,8736,0.167093,8863,0.110113,8863,0.0194498,8863,0.0091092,8863,3.33187,8863,0,0,1.47617,8863,1.81747,8863,9030041,8863
4732,1,0,0.00051516,0.0554807,2.13982,1.74653,1,6.91235,0.961753,0.299323,0.00670117,0.00448298,10.3081,0,66,12,0,317,0,0,0,0,0,5.44049,9063,0.0562628,9063,0.0547681,9063,5.32864,9063,0,0,0.0017021,9063,0.155629,1395,0.0083598,1133,0.0308529,9063,0.0042947,9063,0.0153837,9063,0.076671,61,0.0153544,132,0.0066492,8932,0.17144,9063,0.112704,9063,0.0198645,9063,0.0091369,9063,3.44972,9063,0,0,1.5153,9063,1.89501,9063,9271561,9063
4832,1,0,0.000360612,0.0444567,1.93028,1.59644,1,6.99489,0.727688,0.297719,0.00566614,0.00530437,9.70173,0,58,9,0,317,0,0,0,0,0,5.59152,9263,0.057094,9263,0.0558381,9263,5.47776,9263,0,0,0.0017349,9263,0.156905,1408,0.0084932,1158,0.0315135,9263,0.0043803,9263,0.0157392,9263,0.076671,61,0.0153544,132,0.0067722,9132,0.172165,9263,0.11521,9263,0.0202418,9263,0.0092556,9263,3.56736,9263,0,0,1.55418,9263,1.97243,9263,9520364,9263
4932,1,0,0.000252429,0.0356159,1.74082,1.90314,1,8.13499,1.02426,0.239043,0.00530572,0.0039463,10.1944,0,105,12,0,317,0,0,0,0,0,5.75389,9463,0.0579604,9463,0.0570089,9463,5.63806,9463,0,0,0.0017682,9463,0.159605,1434,0.0086199,1183,0.0322282,9463,0.004482,9463,0.0161635,9463,0.076671,61,0.0153544,132,0.0069197,9332,0.173775,9463,0.117861,9463,0.0206672,9463,0.0093578,9463,3.68994,9463,0,0,1.59442,9463,2.05331,9463,9769167,9463
5032,1,0,0.0001767,0.028528,1.56959,1.43071,1,7.51903,0.846135,0.248231,0.00566504,0.00398224,9.86208,0,58,9,0,317,0,0,0,0,0,5.91044,9663,0.0587903,9663,0.0581887,9663,5.79259,9663,0,0,0.0018035,9663,0.162525,1464,0.008743,1208,0.0329196,9663,0.0045774,9663,0.0165413,9663,0.076671,61,0.0153544,132,0.0070568,9532,0.175612,9663,0.120256,9663,0.0210516,9663,0.0094207,9663,3.80744,9663,0,0,1.63277,9663,2.13117,9663,10017970,9663
5132,1,0,0.00012369,0.0228472,1.41491,1.4508,1,6.61523,0.738753,0.265119,0.00694111,0.00410599,10.4679,0,34,8,0,317,0,0,0,0,0,6.06434,9863,0.0596518,9863,0.0594112,9863,5.94439,9863,0,0,0.0018394,9863,0.163733,1478,0.0088691,1233,0.0335935,9863,0.0046677,9863,0.0169117,9863,0.076671,61,0.0153544,132,0.0071913,9732,0.176387,9863,0.122844,9863,0.0214377,9863,0.0095935,9863,3.92706,9863,0,0,1.67218,9863,2.21001,9863,10266776,9863
5232,1,0,8.6583e-05,0.018295,1.27525,1.44961,1,8.63598,0.998261,0.260299,0.00570588,0.00424304,10.7502,0,65,8,0,317,0,0,0,0,0,6.23442,10063,0.060555,10063,0.0606268,10063,6.11234,10063,0,0,0.0018883,10063,0.170942,1544,0.0090266,1258,0.0343501,10063,0.004776,10063,0.0173254,10063,0.076671,61,0.0154021,136,0.0073366,9928,0.18185,10063,0.125639,10063,0.0218573,10063,0.0097049,10063,4.04703,10063,0,0,1.71092,10063,2.2902,10063,10509732,10063
5332,1,0,6.06081e-05,0.0146482,1.14919,1.00741,1,6.9524,1.23215,0.242768,0.00561685,0.00406672,10.5464,0,37,11,0,317,0,0,0,0,0,6.38786,10263,0.0614411,10263,0.0617371,10263,6.26376,10263,0,0,0.0019194,10263,0.174856,1577,0.0092777,1283,0.0350033,10263,0.0048705,10263,0.0177035,10263,0.0784191,62,0.0154021,136,0.0074831,10127,0.187511,10263,0.128155,10263,0.0224828,10263,0.0100179,10263,4.15472,10263,0,0,1.74885,10263,2.35887,10263,10737795,10263
5432,1,1,0.300042,0.071727,1.04144,1.14863,1,7.65347,0.496117,0.23533,0.0044838,0.00374986,9.69078,0,60,9,0,317,0,0,0,0,0,6.50405,10463,0.0622762,10463,0.0628691,10463,6.37796,10463,0,0,0.0019518,10463,0.176218,1592,0.0094906,1308,0.0356552,10463,0.004958,10463,0.0180653,10463,0.0791515,63,0.0154021,136,0.0076216,10326,0.189463,10463,0.13057,10463,0.0228859,10463,0.0100434,10463,4.23452,10463,0,0,1.78518,10463,2.40158,10463,10903414,10463
