time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
657.5,1,0,0,0,0,0.442932,471,0,0,0,0,0,0,0,1617,0,0,317,0,0,3,0,0,0.178171,877,0.0208314,877,0.0051197,877,0.152152,877,0,0,9.11e-05,877,0.0008856,57,0.0005894,110,0.0024835,877,0.0003225,877,0.0012189,877,0,0,6.63e-05,3,0.0005454,877,0.0094064,877,0.0086713,877,0.0003342,877,8.88e-05,877,0.0231731,877,0,0,0.020141,877,0.00246,877,86438,877
757.5,1,16,4.8,0.96,0.096,0.328888,0,0,0,0,0,0,0,0,2104,0,0,317,0,0,0,0,0,0.213687,1077,0.0218241,1077,0.0063935,1077,0.185383,1077,0,0,0.0001097,1077,0.0011196,71,0.0007245,135,0.0030961,1077,0.0004011,1077,0.0015177,1077,0,0,6.63e-05,3,0.0006708,1077,0.0096647,1077,0.010651,1077,0.0004113,1077,0.0001092,1077,0.028795,1077,0,0,0.0250049,1077,0.0030793,1077,105465,1077
857.5,1,19,9.06,2.58,0.3444,0.335541,0,0,0,0,0,0,0,0,2104,0,0,317,0,0,0,0,0,0.248122,1277,0.0219685,1277,0.0076325,1277,0.218416,1277,0,0,0.000128,1277,0.0013261,83,0.0008526,160,0.0037255,1277,0.0004763,1277,0.0017762,1277,0,0,6.63e-05,3,0.0007974,1277,0.0098185,1277,0.0126806,1277,0.0004922,1277,0.0001304,1277,0.0344429,1277,0,0,0.0298844,1277,0.0037064,1277,124465,1277
957.5,1,29,15.042,5.0724,0.8172,0.681908,5,0,0,0,0,0,0,0,2488,0,0,317,0,0,0,0,0,0.325752,1477,0.0226914,1477,0.008952,1477,0.293987,1477,0,0,0.0001512,1477,0.003213,105,0.0010151,185,0.0046536,1477,0.0005591,1477,0.0021311,1477,0.0058409,1,0.0017778,15,0.000923,1476,0.0130702,1477,0.0155719,1477,0.0005721,1477,0.0006312,1477,0.0673902,1477,0,0,0.0406431,1477,0.0254899,1477,236315,1477
1057.5,1,51,25.8294,9.2238,1.65786,0.738159,4,56.3813,0.0156927,0.131704,0.00193192,0.00171249,20.527,0,184,22,0,317,0,0,0,0,0,0.401184,1677,0.0232957,1677,0.0102659,1677,0.367483,1677,0,0,0.000173,1677,0.0044137,134,0.0011775,210,0.0053477,1677,0.0006418,1677,0.0025082,1677,0.0058409,1,0.0017778,15,0.0010548,1676,0.0152713,1677,0.0182051,1677,0.0006551,1677,0.0006526,1677,0.108341,1677,0,0,0.0524946,1677,0.0541137,1677,374816,1677
1157.5,1,20,24.0806,12.1952,2.71159,1.47475,4,31.8429,1.65524,0.543861,0.0051349,0.00430082,12.178,0,127,23,0,317,0,0,0,0,0,0.519251,1877,0.0239624,1877,0.011624,1877,0.483505,1877,0,0,0.0001916,1877,0.0068453,172,0.0014331,235,0.0061378,1877,0.000729,1877,0.0028409,1877,0.0176006,5,0.0020961,18,0.0011742,1872,0.0320973,1877,0.0227197,1877,0.0010633,1877,0.0008767,1877,0.160445,1877,0,0,0.0656973,1877,0.0925561,1877,545925,1877
1257.5,1,23,23.7564,14.5074,3.89117,1.03479,4,22.7074,2.48379,0.406484,0.0048671,0.00479974,9.89264,0,68,19,0,317,19,0,0,0,0,0.641999,2077,0.0248123,2077,0.01284,2077,0.604169,2077,0,0,0.0002133,2077,0.0080067,200,0.0016872,260,0.0068014,2077,0.0008203,2077,0.0031718,2077,0.0259751,10,0.002948,28,0.0012911,2067,0.043883,2077,0.0251893,2077,0.001579,2077,0.0009001,2077,0.227564,2077,0,0,0.0822598,2077,0.142432,2077,753917,2077
1357.5,1,413,140.529,39.7118,7.47324,0.482613,5,22.7074,2.48379,0.406484,0.0048671,0.00479974,9.89264,0,84,25,0,317,31,0,0,0,0,0.726511,2277,0.0251155,2277,0.0141574,2277,0.687046,2277,0,0,0.0004621,2277,0.0116632,219,0.0018465,285,0.0075309,2277,0.0009083,2277,0.0034968,2277,0.0270232,12,0.0030966,32,0.0014283,2264,0.0458305,2277,0.0274147,2277,0.0016657,2277,0.0018345,2277,0.273653,2277,0,0,0.100873,2277,0.169284,2277,898625,2277
1457.5,1,24,105.571,52.8836,12.0143,0.506805,4,24.296,2.05783,0.390848,0.00463297,0.00455925,9.89264,0,100,29,0,317,0,0,0,0,0,0.776923,2477,0.0254416,2477,0.015499,2477,0.735775,2477,0,0,0.0004836,2477,0.012604,234,0.0019851,310,0.0082192,2477,0.0010043,2477,0.003808,2477,0.0270232,12,0.0030966,32,0.0015761,2464,0.0460931,2477,0.02963,2477,0.0017495,2477,0.0018528,2477,0.292027,2477,0,0,0.118198,2477,0.169951,2477,979625,2477
1557.5,1,20,79.8994,58.2868,16.6415,0.459269,278,22.9679,3.3237,0.362405,0.00702762,0.00519335,10.6916,0,199,21,0,317,0,0,0,0,0,0.827884,2677,0.0263361,2677,0.016862,2677,0.784462,2677,0,0,0.0005049,2677,0.0135669,249,0.0021213,335,0.0088802,2677,0.0010936,2677,0.0041082,2677,0.0270232,12,0.0030966,32,0.0017166,2664,0.0464557,2677,0.0317627,2677,0.0018358,2677,0.0018732,2677,0.310645,2677,0,0,0.135755,2677,0.170615,2677,1060626,2677
